Active;FirstName;LastName;GenderAsString;CantonName;CantonAbbreviation;CouncilName;ParlGroupName;ParlGroupAbbreviation;PartyName;PartyAbbreviation;MaritalStatusText;BirthPlace_City;BirthPlace_Canton;Mandates;DateJoining;DateLeaving;Citizenship;DateOfBirth;DateOfDeath
FAUX;Norbert;Hochreutener;m;Berne;BE;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;Niedergösgen;Soleure;;04/12/1995;05/12/1999;Eggersriet (SG);10/06/1946;
FAUX;Candid;Hochstrasser;m;Lucerne;LU;Conseil national;;;Conservateurs;Cons*;;;;;05/12/1881;30/12/1908;Willisau Stadt (LU);22/11/1846;30/12/1908
FAUX;Antonio;Hodgers;m;Genève;GE;Conseil national;Groupe des Verts;G;Parti écologiste suisse;PES;;Buenos Aires;;Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007;03/12/2007;04/12/2011;Meyrin (GE);07/02/1976;
FAUX;Antonio;Hodgers;m;Genève;GE;Conseil national;Groupe des Verts;G;Parti écologiste suisse;PES;;Buenos Aires;;Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007;03/12/2007;04/12/2011;Meyrin (GE);07/02/1976;
FAUX;Antonio;Hodgers;m;Genève;GE;Conseil national;Groupe des Verts;G;Parti écologiste suisse;PES;;Buenos Aires;;Législatif cantonal: depuis octobre 1997 jusqu'à novembre 2007;05/12/2011;26/11/2013;Meyrin (GE);07/02/1976;
FAUX;Benedikt Anton Wolfgang;Hoefliger;m;St-Gall;SG;Conseil des Etats;;;Conservateurs;Cons*;;;;;01/06/1861;01/06/1864;Rapperswil (SG);12/09/1811;17/06/1886
FAUX;Walther;Hofer;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;02/12/1963;25/11/1979;Rapperswil (BE);10/11/1920;01/06/2013
FAUX;Michael;Hofer;m;Berne;BE;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;01/12/1902;01/11/1919;Hasle b. Burgdorf (BE);09/07/1851;04/04/1922
FAUX;Joh. Friedrich;Hofer;m;Berne;BE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;05/06/1876;01/06/1877;Walkringen (BE);24/06/1832;14/11/1894
FAUX;Hans;Hofer;m;St-Gall;SG;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;04/12/1967;30/11/1975;Bannwil (BE);28/09/1913;04/03/1997
FAUX;Hans;Hofer;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Paysans, Artisans et Bourgeois;PAB;;;;;02/12/1935;23/07/1953;Biglen (BE);05/03/1889;23/07/1953
FAUX;Karl J.;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;;;;;;;07/07/1873;30/11/1890;St-Gall (SG);02/02/1820;26/07/1895
FAUX;Karl J.;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;;;;;;;07/07/1873;30/11/1890;St-Gall (SG);02/02/1820;26/07/1895
FAUX;Karl J.;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;;;;;;;07/07/1873;30/11/1890;St-Gall (SG);02/02/1820;26/07/1895
FAUX;Karl J.;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;;;;;;;07/07/1873;30/11/1890;St-Gall (SG);02/02/1820;26/07/1895
FAUX;Karl J.;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;;;;;;;07/07/1873;30/11/1890;St-Gall (SG);02/02/1820;26/07/1895
FAUX;H. Arthur;Hoffmann;m;St-Gall;SG;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1914;31/12/1914;St-Gall (SG);18/06/1857;23/07/1927
FAUX;H. Arthur;Hoffmann;m;St-Gall;SG;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;04/04/1911;19/06/1917;St-Gall (SG);18/06/1857;23/07/1927
FAUX;H. Arthur;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;16/03/1896;01/04/1911;St-Gall (SG);18/06/1857;23/07/1927
FAUX;H. Arthur;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;16/03/1896;01/04/1911;St-Gall (SG);18/06/1857;23/07/1927
FAUX;H. Arthur;Hoffmann;m;St-Gall;SG;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;16/03/1896;01/04/1911;St-Gall (SG);18/06/1857;23/07/1927
FAUX;Hans;Hofmann;m;Zurich;ZH;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Horgen;Zurich;"Gemeinderat 1977 bis 1986; Kantonsrat von 1983 bis 1987; Regierungsrat von 1987 bis 1999; Präsident SVP-Kantonsratsfraktion von 1986 bis 1987";01/12/2003;02/12/2007;Horgen (ZH);03/03/1939;
FAUX;Urs;Hofmann;m;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Aarau;Argovie;"Einwohnerrat Aarau Januar 1982 - Dezember 1985; Stadtrat Aarau Januar 1986 - August 1996; Grosser Rat Aargau April 1997 - Dezember 1999";03/12/2007;28/02/2009;Weiningen (TG),Aarau (AG);27/11/1956;
FAUX;Urs;Hofmann;m;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Aarau;Argovie;"Einwohnerrat Aarau Januar 1982 - Dezember 1985; Stadtrat Aarau Januar 1986 - August 1996; Grosser Rat Aargau April 1997 - Dezember 1999";01/12/2003;02/12/2007;Weiningen (TG),Aarau (AG);27/11/1956;
FAUX;Urs;Hofmann;m;Argovie;AG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Aarau;Argovie;"Einwohnerrat Aarau Januar 1982 - Dezember 1985; Stadtrat Aarau Januar 1986 - August 1996; Grosser Rat Aargau April 1997 - Dezember 1999";06/12/1999;30/11/2003;Weiningen (TG),Aarau (AG);27/11/1956;
FAUX;Fritz;Hofmann;m;Berne;BE;Conseil national;Groupe des Paysans, Artisans et Bourgeois;BGB;Union Démocratique du Centre;UDC;;;;;29/11/1971;29/11/1987;Worb (BE);04/03/1924;24/05/2005
FAUX;Hans;Hofmann;m;Zurich;ZH;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;Horgen;Zurich;"Gemeinderat 1977 bis 1986; Kantonsrat von 1983 bis 1987; Regierungsrat von 1987 bis 1999; Präsident SVP-Kantonsratsfraktion von 1986 bis 1987";21/09/1998;30/11/2003;Horgen (ZH);03/03/1939;
FAUX;Emil;Hofmann;m;Thurgovie;TG;Conseil national;;;Démocrates;Dém*;;;;;24/10/1898;10/03/1927;Kreuzlingen (TG),Weiningen (ZH);21/02/1865;10/03/1927
FAUX;Emil;Hofmann;m;Thurgovie;TG;Conseil national;;;Démocrates;Dém*;;;;;24/10/1898;10/03/1927;Kreuzlingen (TG),Weiningen (ZH);21/02/1865;10/03/1927
FAUX;Emil;Hofmann;m;Thurgovie;TG;Conseil national;;;Démocrates;Dém*;;;;;24/10/1898;10/03/1927;Kreuzlingen (TG),Weiningen (ZH);21/02/1865;10/03/1927
FAUX;Paul;Hofmann;m;St-Gall;SG;Conseil des Etats;Groupe conservateur-catholique sociale;K;Parti conservateur chrétien-social;CCS;;;;;06/06/1966;25/11/1979;Eschenbach (SG);04/08/1913;03/06/2000
FAUX;Daniel;Hofstetter;m;Appenzell Rh.-Ext.;AR;Conseil national;Centre;MC;Libéral;Lib*;;;;;02/12/1878;01/01/1883;Gais (AR);23/05/1828;20/09/1910
FAUX;Josef;Hofstetter;m;Soleure;SO;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;07/12/1959;28/11/1971;Bolken (SO);24/07/1908;05/03/1986
FAUX;Alfred;Hofstetter;m;Appenzell Rh.-Ext.;AR;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;06/06/1921;01/03/1931;Gais (AR);28/04/1869;22/09/1955
FAUX;Johann Jakob;Hohl;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/06/1877;03/12/1911;Heiden (AR);07/06/1834;06/03/1913
FAUX;Johann Jakob;Hohl;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/06/1877;03/12/1911;Heiden (AR);07/06/1834;06/03/1913
FAUX;Johann Jakob;Hohl;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;;;Parti radical-démocratique suisse;PRD;;;;;04/06/1877;03/12/1911;Heiden (AR);07/06/1834;06/03/1913
FAUX;Johannes;Hohl;m;Appenzell Rh.-Ext.;AR;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;19/02/1866;01/06/1868;Wolfhalden (AR);23/02/1813;27/06/1878
FAUX;Johannes;Hohl;m;Appenzell Rh.-Ext.;AR;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/12/1869;01/05/1873;Wolfhalden (AR);23/02/1813;27/06/1878
FAUX;Hans;Hold;m;Grisons;GR;Conseil des Etats;Gauche démocratique;DL;Parti radical-démocratique suisse;PRD;;;;;07/07/1873;01/06/1881;Arosa (GR);01/09/1826;17/04/1910
FAUX;Hans;Hold;m;Grisons;GR;Conseil des Etats;Gauche démocratique;DL;Parti radical-démocratique suisse;PRD;;;;;03/07/1871;01/06/1872;Arosa (GR);01/09/1826;17/04/1910
FAUX;Fridolin;Holdener;m;Schwyz;SZ;Conseil national;;;Conservateurs;Cons*;;;;;02/12/1872;06/12/1896;Schwyz (SZ);06/03/1829;30/07/1904
FAUX;Thomas;Holenstein;m;St-Gall;SG;Conseil fédéral;;;Conservateurs;Cons*;;;;;16/12/1954;31/12/1959;Bütschwil (SG);07/02/1896;31/10/1962
FAUX;Thomas;Holenstein;m;St-Gall;SG;Conseil national;;;Conservateurs;Cons*;;;;;01/12/1902;02/12/1928;Bütschwil (SG);12/12/1858;11/10/1942
FAUX;Thomas;Holenstein;m;St-Gall;SG;Conseil fédéral;;;Parti conservateur chrétien-social;CCS;;;;;01/01/1958;31/12/1958;Bütschwil (SG);07/02/1896;31/10/1962
FAUX;Thomas;Holenstein;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;09/06/1937;01/12/1954;Bütschwil (SG);07/02/1896;31/10/1962
FAUX;Thomas;Holenstein;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;09/06/1937;01/12/1954;Bütschwil (SG);07/02/1896;31/10/1962
FAUX;Thomas;Holenstein;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;09/06/1937;01/12/1954;Bütschwil (SG);07/02/1896;31/10/1962
FAUX;Pia;Hollenstein;f;St-Gall;SG;Conseil national;Groupe des Verts;G;Parti écologiste suisse;PES;;Mosnang;St-Gall;Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991;01/12/2003;05/06/2006;Mosnang (SG);13/09/1950;
FAUX;Pia;Hollenstein;f;St-Gall;SG;Conseil national;Groupe des Verts;G;Parti écologiste suisse;PES;;Mosnang;St-Gall;Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991;01/12/2003;05/06/2006;Mosnang (SG);13/09/1950;
FAUX;Pia;Hollenstein;f;St-Gall;SG;Conseil national;Groupe écologiste;G;Parti écologiste suisse;PES;;Mosnang;St-Gall;Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991;04/12/1995;30/11/2003;Mosnang (SG);13/09/1950;
FAUX;Pia;Hollenstein;f;St-Gall;SG;Conseil national;Groupe écologiste;G;Parti écologiste suisse;PES;;Mosnang;St-Gall;Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991;04/12/1995;30/11/2003;Mosnang (SG);13/09/1950;
FAUX;Pia;Hollenstein;f;St-Gall;SG;Conseil national;Groupe écologiste;G;Parti écologiste suisse;PES;;Mosnang;St-Gall;Gemeinderat Stadt St. Gallen vom 1. Januar 1989 bis 31. Dezember 1991;25/11/1991;03/12/1995;Mosnang (SG);13/09/1950;
FAUX;Heinrich;Homberger;m;Zurich;ZH;Conseil national;;;Libéral;Lib*;;;;;06/11/1848;01/08/1851;Riedikon (ZH);05/07/1806;01/08/1851
FAUX;Niklaus;Honauer;m;Lucerne;LU;Conseil national;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;05/12/1955;01/06/1962;Buchrain (LU);10/11/1899;15/08/1978
FAUX;Fritz;Honegger;m;Zurich;ZH;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;07/12/1977;31/12/1982;Fischenthal (ZH),Rüschlikon (ZH);25/07/1917;04/03/1999
FAUX;Heinrich;Honegger;m;Zurich;ZH;Conseil national;Gauche;LG;Libéral;Lib*;;;;;12/01/1863;05/12/1869;Zurich (ZH),Hinwil (ZH);21/01/1832;18/10/1889
FAUX;Fritz;Honegger;m;Zurich;ZH;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;04/12/1967;07/12/1977;Fischenthal (ZH),Rüschlikon (ZH);25/07/1917;04/03/1999
FAUX;Fritz;Honegger;m;Zurich;ZH;Conseil fédéral;;;Parti radical-démocratique suisse;PRD;;;;;01/01/1982;31/12/1982;Fischenthal (ZH),Rüschlikon (ZH);25/07/1917;04/03/1999
FAUX;Wilfried;Hophan;m;Obwald;OW;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;20/09/1982;01/04/1986;Näfels (GL);29/11/1918;10/01/1991
FAUX;Hans;Hoppeler;m;Zurich;ZH;Conseil national;Non inscrit;-;Parti évangélique suisse;PEV;;;;;01/12/1919;03/12/1939;Brugg (AG);02/03/1879;22/09/1945
FAUX;Otto;Höppli;m;Thurgovie;TG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1919;30/11/1947;Wängi (TG),Tuttwil (TG);26/05/1880;18/10/1957
FAUX;Joh. Konrad;Hörni;m;Zurich;ZH;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;04/12/1899;01/11/1919;Unterstammheim (ZH),Niederneunforn (TG);14/02/1847;09/08/1926
FAUX;Werner;Hösli;m;Glaris;GL;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Haslen;Glaris;"Gemeindeschreiber Haslen: von 1982 bis 1986; Gemeinderat Haslen: von 1987 bis 1994; Gemeindepräsident Haslen: von 1995 bis 2001; Landrat: von 2001 bis 2009";16/06/2014;29/11/2015;Glarus Süd (GL);30/08/1961;
VRAI;Werner;Hösli;m;Glaris;GL;Conseil des Etats;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;marié(e);Haslen;Glaris;"Gemeindeschreiber Haslen: von 1982 bis 1986; Gemeinderat Haslen: von 1987 bis 1994; Gemeindepräsident Haslen: von 1995 bis 2001; Landrat: von 2001 bis 2009";30/11/2015;;Glarus Süd (GL);30/08/1961;
FAUX;Fritz;Hösli;m;Glaris;GL;Conseil national;Groupe de l'Union démocratique du Centre;V;Union Démocratique du Centre;UDC;;;;;17/04/1978;24/11/1991;Diesbach (GL);31/08/1922;10/04/2002
FAUX;Marcel;Hotz;m;Zurich;ZH;Conseil national;Groupe démocrate;DEM;Démocrates;Dém*;;;;;01/06/1970;28/11/1971;Zurich (ZH);07/07/1922;26/07/1989
FAUX;Marc-André;Houmard;m;Berne;BE;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;;;;26/11/1979;24/11/1991;Champoz (BE);11/04/1928;21/07/2014
FAUX;René-Albert;Houriet;m;Vaud;VD;Conseil national;Groupe du Parti du travail;T;Parti suisse du Travail;PST;;;;;11/09/1950;02/12/1951;Tramelan-Dessous (BE);13/06/1920;01/12/1979
FAUX;Helmut;Hubacher;m;Bâle-Ville;BS;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Krauchthal;Berne;"Gemeinde Legislative: Grosser Rat BS von 1956 bis 1968
Kantonale Legislative: Grosser Rat BS von 1956 bis 1968";04/12/1995;19/12/1997;Krauchthal (BE);15/04/1926;
FAUX;Helmut;Hubacher;m;Bâle-Ville;BS;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Krauchthal;Berne;"Gemeinde Legislative: Grosser Rat BS von 1956 bis 1968
Kantonale Legislative: Grosser Rat BS von 1956 bis 1968";16/09/1963;03/12/1995;Krauchthal (BE);15/04/1926;
FAUX;Harald;Huber;m;St-Gall;SG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1947;13/12/1962;Winterthur (ZH);30/07/1912;10/04/1998
FAUX;Josef;Huber;m;Uri;UR;Conseil des Etats;;;Conservateurs;Cons*;;;;;06/07/1868;01/03/1877;Altdorf (UR);03/05/1832;04/10/1880
FAUX;Hans Jörg;Huber;m;Argovie;AG;Conseil des Etats;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;30/11/1987;03/12/1995;Hägglingen (AG);06/06/1932;07/01/2008
FAUX;Gabi;Huber;f;Uri;UR;Conseil national;Groupe radical-libéral;R;Parti radical-démocratique suisse;PRD;;Schattdorf;Uri;"Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann";01/12/2003;02/12/2007;Altdorf (UR);29/02/1956;
FAUX;Vinzenz;Huber;m;Lucerne;LU;Conseil national;Gauche;LG;Libéral;Lib*;;;;;04/11/1850;30/11/1851;Neuenkirch (LU);08/01/1821;30/08/1877
FAUX;Rudolf;Huber;m;Thurgovie;TG;Conseil des Etats;Groupe radical-démocratique;R;Parti radical-démocratique suisse;PRD;;;;;05/12/1921;08/01/1928;Frauenfeld (TG),Diessenhofen (TG);16/05/1867;08/01/1928
FAUX;Otto;Huber;m;St-Gall;SG;Conseil national;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;22/09/1936;03/12/1939;Kirchberg (SG);11/08/1876;17/01/1951
FAUX;Johann Josef;Huber;m;St-Gall;SG;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/12/1875;01/12/1878;Walenstadt (SG);29/12/1817;07/01/1897
FAUX;Gabi;Huber;f;Uri;UR;Conseil national;Groupe libéral-radical;RL;PLR.Les Libéraux-Radicaux;PLR;;Schattdorf;Uri;"Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann";05/12/2011;29/11/2015;Altdorf (UR);29/02/1956;
FAUX;Eugen;Huber;m;Berne;BE;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;01/12/1902;03/12/1911;Altstetten (ZH);13/07/1849;23/04/1923
FAUX;Gabi;Huber;f;Uri;UR;Conseil national;Groupe radical-libéral;RL;Parti radical-démocratique suisse;PRD;;Schattdorf;Uri;"Exekutive der Gemeinde (Fürsorgerat) Altdorf: von Januar 1987 bis Dezember 1993; Legislative des Kantons (Landrätin): von Juni 1988 bis Mai 1996; Exekutive des Kantons (Regierungsrätin): von Juni 1996 bis Mai 2004 und von Juni 2002 bis Mai 2004 Landammann";03/12/2007;04/12/2011;Altdorf (UR);29/02/1956;
FAUX;Karl Adolf;Huber;m;Zurich;ZH;Conseil national;Gauche;LG;Libéral;Lib*;;;;;16/04/1849;06/12/1863;Wädenswil (ZH);28/06/1811;29/04/1889
FAUX;Karl Adolf;Huber;m;Zurich;ZH;Conseil national;Gauche;LG;Libéral;Lib*;;;;;16/04/1849;06/12/1863;Wädenswil (ZH);28/06/1811;29/04/1889
FAUX;Karl;Huber;m;Uri;UR;Conseil des Etats;Groupe conservateur-catholique;K;Conservateurs;Cons*;;;;;07/06/1915;03/05/1925;Altdorf (UR);04/11/1862;09/06/1934
FAUX;Johannes;Huber;m;St-Gall;SG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1919;30/11/1947;Uesslingen (TG),Töss (ZH);25/05/1879;07/06/1948
FAUX;Johannes;Huber;m;St-Gall;SG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1919;30/11/1947;Uesslingen (TG),Töss (ZH);25/05/1879;07/06/1948
FAUX;Johannes;Huber;m;St-Gall;SG;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;01/12/1919;30/11/1947;Uesslingen (TG),Töss (ZH);25/05/1879;07/06/1948
FAUX;Vinzenz;Huber;m;Lucerne;LU;Conseil national;Gauche;LG;Libéral;Lib*;;;;;05/07/1852;03/12/1854;Neuenkirch (LU);08/01/1821;30/08/1877
FAUX;Casimir;Huber;m;Berne;BE;Conseil national;Groupe indépendant;U;Alliance des Indépendants;AdI;;;;;17/09/1962;28/11/1971;Wittenbach (SG);01/02/1915;17/04/1974
FAUX;Eduard D.;Huber;m;Fribourg;FR;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;05/12/1881;30/11/1884;MORAT (FR);20/05/1818;09/02/1893
FAUX;Annemarie;Huber-Hotz;f;Berne;BE;;;;Parti radical-démocratique suisse;PRD;;Baar;Zoug;;15/12/1999;31/12/2007;Kirchberg (SG),Baar (ZG);16/08/1948;
FAUX;Johannes;Hubler;m;Berne;BE;Conseil national;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;01/12/1851;25/02/1858;Bätterkinden (BE);12/06/1816;25/02/1858
FAUX;Vreni;Hubmann;f;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Kreuzlingen;Thurgovie;Gemeinderat der Stadt Zürich von 1982 bis 1995;04/12/1995;30/11/2003;Zurich (ZH),Bichelsee (TG);15/05/1944;
FAUX;Vreni;Hubmann;f;Zurich;ZH;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;Kreuzlingen;Thurgovie;Gemeinderat der Stadt Zürich von 1982 bis 1995;01/12/2003;02/12/2007;Zurich (ZH),Bichelsee (TG);15/05/1944;
FAUX;Johann Kaspar;Hug;m;Zurich;ZH;Conseil des Etats;Gauche démocratique;DL;Démocrates;Dém*;;;;;05/07/1869;01/12/1872;Bubikon (ZH);07/01/1821;19/07/1884
FAUX;Ernst;Huggenberger;m;Zurich;ZH;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;26/11/1979;27/11/1983;Winterthur (ZH),Adlikon (ZH);15/07/1924;06/02/2017
FAUX;August;Huggler;m;Berne;BE;Conseil national;Groupe socialiste;S;Parti socialiste suisse;PSS;;;;;03/12/1917;03/12/1939;Brienzwiler (BE);13/03/1877;20/04/1944
FAUX;Marianne;Huguenin;f;Vaud;VD;Conseil national;Non inscrit;-;Parti Suisse du travail;PdT;;Berne;Berne;"Législatif communal: 1981 à 1996; Exécutif communal: depuis juin 1996; Législatif cantonal: avril 1990 à octobre 1999";01/12/2003;02/12/2007;Le Locle (NE);01/05/1950;
FAUX;Ruth;Humbel;f;Argovie;AG;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;marié(e);Baden;Argovie;Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003;01/12/2003;02/12/2007;Ittenthal (AG),Birmenstorf (AG);23/07/1957;
FAUX;Ruth;Humbel;f;Argovie;AG;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;marié(e);Baden;Argovie;Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003;15/09/2003;30/11/2003;Ittenthal (AG),Birmenstorf (AG);23/07/1957;
FAUX;Beda;Humbel;m;Argovie;AG;Conseil national;Groupe démocrate-chrétien;C;Parti démocrate-chrétien suisse;PDC;;;;;26/11/1979;31/08/1990;Birmenstorf (AG);20/11/1933;
FAUX;Ruth;Humbel;f;Argovie;AG;Conseil national;Groupe PDC-PEV;CE;Parti démocrate-chrétien suisse;PDC;marié(e);Baden;Argovie;Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003;05/12/2011;29/11/2015;Ittenthal (AG),Birmenstorf (AG);23/07/1957;
VRAI;Ruth;Humbel;f;Argovie;AG;Conseil national;Groupe PDC;C;Parti démocrate-chrétien suisse;PDC;marié(e);Baden;Argovie;Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003;30/11/2015;;Ittenthal (AG),Birmenstorf (AG);23/07/1957;
FAUX;Ruth;Humbel;f;Argovie;AG;Conseil national;Groupe PDC/PEV/PVL;CEg;Parti démocrate-chrétien suisse;PDC;marié(e);Baden;Argovie;Legislative des Kantons (Grossrätin): von April 1981 bis Oktober 2003;03/12/2007;04/12/2011;Ittenthal (AG),Birmenstorf (AG);23/07/1957;
FAUX;Jean;Humbert;m;Neuchâtel;NE;Conseil national;Groupe libéral-démocratique;L;Parti libéral suisse;PLS;;;;;04/06/1940;01/09/1946;Le Locle (NE),La Chaux-de-Fonds (NE);06/11/1889;11/03/1953
FAUX;Amédor;Humbert;m;Neuchâtel;NE;Conseil national;;;Parti radical-démocratique suisse;PRD;;;;;12/11/1849;30/11/1851;Le Locle (NE),La Chaux-de-Fonds (NE);11/04/1798;25/11/1865
FAUX;Aimé;Humbert-Droz;m;Neuchâtel;NE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;03/07/1854;01/06/1856;Le Locle (NE),La Chaux-de-Fonds (NE);29/06/1819;19/09/1900
FAUX;Aimé;Humbert-Droz;m;Neuchâtel;NE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;03/07/1854;01/06/1856;Le Locle (NE),La Chaux-de-Fonds (NE);29/06/1819;19/09/1900
FAUX;Aimé;Humbert-Droz;m;Neuchâtel;NE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;03/07/1854;01/06/1856;Le Locle (NE),La Chaux-de-Fonds (NE);29/06/1819;19/09/1900
FAUX;Jules;Humbert-Droz;m;Zurich;ZH;Conseil national;Non inscrit;-;Parti communiste;PC;;;;;29/04/1938;03/12/1939;Le Locle (NE);23/09/1891;16/10/1971
FAUX;Aimé;Humbert-Droz;m;Neuchâtel;NE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;03/12/1860;01/07/1862;Le Locle (NE),La Chaux-de-Fonds (NE);29/06/1819;19/09/1900
FAUX;Aimé;Humbert-Droz;m;Neuchâtel;NE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;06/07/1857;01/07/1860;Le Locle (NE),La Chaux-de-Fonds (NE);29/06/1819;19/09/1900
FAUX;Aimé;Humbert-Droz;m;Neuchâtel;NE;Conseil des Etats;Gauche;LG;Parti radical-démocratique suisse;PRD;;;;;03/07/1865;01/07/1866;Le Locle (NE),La Chaux-de-Fonds (NE);29/06/1819;19/09/1900
